47;62;42;68;55;58;94;80;61;85;40;87;46;59;40;53;80;45;50;57;25;66;31;72;50;55;91;64;76;53;61;59;64;66;73;66;75;58;85;59;29;51;38;90;54;79;45;38;72;61;70;61;52;31;58;67;43;69;93;73;44;56;71;45;53;50;45;52;46;73;63;68;67;90;50;37;73;84;63;70;47;51;47;78;54;41;45;54;45;56;77;53;51;52;58;82;57;57;59;29
28;89;59;77;49;72;54;65;66;67;48;57;35;75;56;69;59;34;42;68;51;51;38;33;39;27;84;68;51;62;41;59;56;77;52;40;84;64;41;67;50;69;42;76;31;51;40;37;45;50;47;51;62;37;57;69;44;36;86;69;67;82;51;27;71;57;58;50;57;27;53;46;57;83;65;46;65;66;62;57;82;45;25;34;53;48;52;57;46;67;95;76;64;31;55;22;67;51;56;43
77;53;73;46;55;63;66;47;37;73;51;33;66;37;70;83;49;45;74;60;52;42;50;47;70;63;62;56;87;72;67;41;51;58;77;53;48;50;56;82;81;76;45;58;63;58;61;43;82;43;65;46;53;59;30;68;60;81;56;90;89;89;39;86;51;59;31;38;51;51;62;44;90;58;42;71;75;55;62;28;53;62;76;37;74;49;53;47;39;92;74;61;62;47;55;40;81;80;92;61
40;55;69;76;30;61;56;74;31;49;68;67;51;61;49;72;59;54;89;81;46;36;30;96;63;57;54;63;64;96;74;69;95;67;48;60;59;55;96;66;62;49;64;83;64;25;50;59;59;34;70;50;52;73;70;41;90;86;71;68;71;66;80;58;34;49;69;31;95;48;73;50;86;66;64;58;54;25;61;63;61;44;61;66;53;48;64;47;94;74;65;44;42;55;55;35;57;69;64;65
56;46;39;83;60;60;64;70;60;75;41;63;85;64;59;54;49;60;55;67;54;36;46;70;63;74;53;56;44;63;31;55;89;91;78;39;48;70;53;69;50;95;63;33;56;59;60;33;87;88;42;26;42;96;65;77;36;69;78;56;68;69;76;47;62;44;51;92;70;54;58;85;41;41;63;69;78;73;61;78;92;54;66;50;58;46;33;61;56;47;50;85;49;46;73;32;56;67;55;39
69;79;65;49;63;76;89;54;71;70;53;24;58;81;60;51;53;62;48;87;35;82;30;30;40;70;97;52;64;90;73;67;73;61;33;44;61;44;74;91;71;49;35;31;53;76;72;42;68;43;71;45;64;32;56;69;39;66;50;62;57;41;66;64;34;55;37;88;63;57;37;46;25;63;45;79;50;52;81;33;34;55;73;84;49;76;59;81;47;42;61;80;85;50;56;95;50;58;64;51
89;81;22;48;47;63;33;30;71;25;95;72;49;33;50;70;65;90;91;46;50;78;31;84;52;42;60;46;43;82;61;87;34;59;82;31;64;65;53;84;46;40;36;38;51;75;51;80;60;71;69;54;67;60;64;69;78;82;72;72;79;40;70;82;61;56;80;63;82;32;36;50;56;48;80;60;53;62;50;81;68;68;53;41;52;44;69;60;50;69;78;54;25;62;47;94;53;74;58;59
51;67;92;75;83;73;56;86;58;65;55;72;39;49;63;44;43;63;50;59;90;50;22;35;25;66;30;52;38;68;35;37;72;60;62;64;97;56;59;74;50;72;67;86;66;88;31;49;65;36;65;36;51;59;59;43;40;58;67;71;49;43;49;39;63;49;42;50;74;79;52;31;93;72;79;60;50;81;59;95;66;69;80;32;65;75;84;65;93;72;84;64;56;57;28;53;60;90;54;58
45;78;67;57;28;50;57;69;37;58;72;49;86;28;81;34;85;56;46;47;47;68;56;62;37;69;58;70;64;70;44;74;59;86;33;72;50;63;44;84;34;44;67;38;70;42;67;75;26;68;45;75;70;92;77;72;53;31;34;55;60;58;59;61;40;71;30;59;56;40;65;73;50;65;60;35;47;51;86;69;46;51;87;53;96;53;69;59;78;62;77;59;79;75;60;35;69;50;37;48
67;90;78;30;80;53;59;40;80;79;41;63;41;78;87;60;45;59;76;44;51;23;42;83;89;70;42;35;58;65;47;76;45;60;65;25;53;79;67;60;68;44;53;90;40;56;62;52;35;37;74;51;57;44;80;39;74;42;50;57;69;34;58;55;52;46;43;63;50;58;46;94;60;59;75;44;28;61;33;62;60;53;62;85;36;64;94;78;56;52;91;35;36;32;65;49;85;56;59;79
61;42;66;67;53;61;70;39;96;54;34;49;63;79;76;66;62;24;68;87;66;51;48;84;35;43;45;70;59;70;94;66;57;49;86;50;48;64;66;54;55;94;73;58;53;60;75;59;61;73;93;57;49;33;30;74;49;47;48;85;66;61;52;53;77;47;40;71;28;79;42;51;54;43;46;54;52;65;64;46;71;28;79;70;49;64;41;40;47;39;33;36;67;78;53;67;93;69;47;35
47;48;36;54;42;65;42;75;66;79;57;63;50;65;43;70;53;71;45;81;30;51;91;30;70;38;93;56;60;75;46;88;54;91;57;29;41;49;48;76;73;39;40;86;22;58;59;55;74;54;69;63;69;33;66;46;35;42;54;55;80;62;33;88;54;69;32;55;52;43;77;75;58;34;64;79;46;67;56;53;84;61;65;54;65;53;34;68;64;72;72;67;23;45;52;46;54;72;54;48
56;91;54;42;46;49;56;61;56;69;61;83;89;36;59;67;50;76;53;61;32;78;66;73;45;28;41;50;49;51;73;52;58;59;73;54;80;55;52;27;40;55;36;85;55;51;91;73;51;40;76;44;78;80;63;66;45;77;58;52;29;69;50;40;83;40;64;55;94;50;58;47;53;46;72;64;68;66;45;72;54;51;64;28;30;79;67;67;41;75;60;42;57;47;22;50;82;54;80;74
46;33;73;76;27;37;63;64;73;41;71;55;41;58;59;76;68;48;86;88;47;31;56;47;46;62;51;78;59;62;71;47;51;31;61;75;66;76;48;64;57;71;63;83;67;32;64;75;40;76;38;84;35;73;74;50;58;52;22;72;35;58;52;37;67;67;41;41;54;88;34;66;66;62;46;82;70;64;73;51;32;62;85;77;48;92;74;51;61;84;73;70;59;58;70;51;56;52;62;62
42;72;49;54;71;82;45;58;81;39;71;53;76;66;60;57;56;28;95;72;79;38;64;95;43;30;58;77;86;66;77;60;51;87;76;53;74;60;55;73;52;80;56;74;77;40;64;75;45;66;59;72;88;72;49;35;90;40;89;61;49;54;53;35;62;83;59;46;39;63;44;40;77;98;54;71;53;55;41;51;44;70;25;49;51;72;57;46;47;83;81;82;59;84;74;63;48;58;45;81
38;43;54;80;64;50;50;50;61;65;53;68;56;59;45;53;77;42;58;24;56;40;60;81;66;43;84;40;36;34;82;45;39;26;28;59;74;68;60;65;59;70;24;49;80;43;73;69;86;62;49;79;37;67;34;85;65;75;61;62;60;47;59;74;39;70;75;88;70;79;23;52;70;46;47;54;50;49;46;72;50;52;84;83;91;51;76;76;92;59;49;54;74;91;62;47;65;60;67;73
60;70;43;48;41;45;66;60;43;65;30;97;74;34;67;80;61;53;38;45;49;64;75;42;67;49;26;80;52;56;54;50;36;62;67;60;54;49;57;34;44;52;37;44;49;43;39;21;49;80;33;35;51;49;47;71;33;52;56;35;64;77;76;53;71;27;54;43;47;72;86;68;59;54;58;52;46;33;63;59;78;64;46;65;57;59;34;60;74;55;37;74;53;44;31;56;54;41;46;68
54;38;45;83;64;94;64;50;67;78;53;51;29;61;48;40;50;30;58;44;49;34;48;62;48;41;97;83;87;46;53;75;46;49;43;40;51;33;71;69;74;54;84;54;73;58;61;80;58;94;82;84;70;33;75;70;55;89;66;47;60;42;51;92;50;54;61;80;46;45;34;53;39;48;74;78;79;55;92;35;48;58;80;35;69;67;80;58;51;78;89;49;56;52;52;55;38;41;79;44
55;69;44;61;71;79;66;51;53;78;51;63;46;49;65;35;58;50;62;84;54;46;94;50;22;70;68;70;66;52;51;55;39;81;93;82;39;65;74;47;55;66;43;45;62;46;85;72;71;60;90;44;36;57;50;55;59;56;57;60;75;46;63;60;55;64;55;91;69;42;48;41;78;79;47;54;73;54;62;38;49;76;90;62;77;50;70;52;59;58;62;69;74;59;58;45;53;50;82;57
75;84;66;87;76;45;66;33;59;60;43;48;36;37;39;89;79;47;64;53;30;64;61;81;41;64;26;29;53;44;58;53;74;60;70;50;77;71;54;78;37;64;45;48;44;82;77;69;53;43;49;50;44;53;31;68;77;65;59;55;44;72;60;96;52;32;64;22;69;51;62;23;41;70;54;89;60;43;45;49;45;51;43;62;46;32;49;28;59;39;39;67;63;55;39;73;52;59;76;30
49;68;81;74;79;76;23;55;86;28;71;41;57;78;50;61;61;52;57;39;66;53;92;84;56;89;70;37;77;71;70;34;61;95;83;87;73;38;86;38;44;71;80;53;69;55;48;69;50;64;55;69;81;49;67;58;59;66;84;33;69;42;43;39;41;74;84;60;59;59;59;59;61;54;69;69;45;53;57;59;83;88;94;46;85;42;31;78;53;56;38;23;83;55;52;69;54;75;49;60
35;62;38;32;79;28;34;65;57;68;39;54;56;80;44;51;63;82;58;81;51;67;75;96;40;69;76;71;88;49;21;55;61;55;70;65;37;27;69;53;69;46;50;58;49;59;40;36;52;55;55;51;72;63;79;38;58;58;87;76;58;94;59;21;30;58;37;68;69;39;41;24;79;62;38;53;60;93;55;54;50;38;35;62;40;57;64;30;76;20;66;52;63;83;71;74;74;54;45;83
42;65;48;57;84;42;38;80;72;68;30;37;71;61;52;72;81;70;66;89;28;37;79;36;40;60;45;78;63;52;43;37;50;59;75;41;56;51;63;61;66;74;48;59;52;55;69;29;47;20;40;56;45;49;51;53;38;44;55;61;31;69;92;34;35;62;71;60;54;60;59;52;60;45;92;77;51;90;59;53;64;25;39;51;85;54;33;84;54;24;73;56;37;92;27;80;58;59;44;48
43;70;69;53;43;38;66;64;59;62;33;82;52;61;48;56;75;61;75;75;40;56;27;33;32;32;71;25;70;42;66;34;38;53;69;78;40;74;68;44;49;70;54;60;37;85;39;71;76;35;37;59;52;65;57;59;74;53;63;24;38;53;47;65;85;41;48;47;50;86;62;71;50;68;56;52;44;53;78;33;56;87;92;52;72;70;91;75;51;56;61;66;53;59;44;51;72;58;41;76
35;57;82;31;67;57;65;34;63;59;25;74;64;23;73;63;64;62;47;72;69;88;66;68;65;72;65;54;74;68;60;28;63;79;62;72;48;60;64;64;70;37;82;68;46;49;46;59;61;56;89;87;72;88;34;58;49;43;67;29;46;47;54;45;52;80;83;79;62;49;40;81;56;68;45;68;56;90;49;49;83;69;58;70;64;48;90;50;51;47;78;87;69;35;81;60;55;76;49;64
48;67;67;37;57;40;75;53;44;48;84;42;63;63;56;80;55;80;40;32;59;82;75;48;71;62;87;70;68;48;44;73;77;52;51;70;60;77;77;71;38;60;43;87;27;60;35;31;54;52;53;72;67;83;71;70;26;39;59;67;97;77;58;32;69;55;43;71;33;24;72;85;51;73;39;65;24;74;81;78;32;67;79;68;79;64;70;55;45;60;35;69;81;40;39;55;55;80;51;63
83;33;44;25;72;52;79;44;53;44;30;36;40;31;41;59;50;60;59;27;88;28;55;78;49;70;62;50;37;32;86;83;71;77;52;63;52;29;48;26;91;68;85;88;59;82;48;64;33;50;70;60;37;44;76;49;42;53;73;49;72;49;52;53;42;56;52;34;36;95;71;55;77;75;46;55;33;50;39;51;57;56;65;47;35;77;61;60;61;69;25;62;59;36;84;69;80;61;59;47
85;47;72;59;23;49;46;73;80;45;58;54;81;65;68;40;60;59;59;90;56;66;93;57;72;50;67;68;56;31;84;79;44;53;57;68;69;77;84;60;84;77;47;67;38;44;41;66;75;37;91;58;66;80;35;37;56;62;51;60;59;53;77;51;65;57;38;55;88;41;79;89;31;64;76;95;64;71;43;54;69;49;62;78;58;75;79;28;68;82;75;44;69;55;55;41;49;74;82;61
74;56;52;78;58;53;56;67;87;23;48;65;35;38;44;51;41;90;45;51;72;75;58;66;51;70;49;45;86;47;65;38;80;71;59;49;44;60;25;64;53;44;67;79;62;62;61;49;74;56;74;60;76;61;73;65;85;56;76;75;72;74;59;35;46;29;56;73;65;67;79;37;77;41;56;26;56;80;58;38;28;72;66;61;32;59;94;21;41;65;68;58;32;82;68;22;42;47;81;53
33;61;43;92;55;74;94;51;57;47;46;61;54;78;52;32;47;65;43;31;62;58;32;79;40;80;78;35;41;63;78;70;64;31;54;40;57;66;68;53;42;58;83;77;53;21;56;49;68;40;55;79;44;74;51;48;56;69;69;60;28;25;67;52;35;82;58;35;47;56;63;55;86;69;60;46;48;80;50;28;53;65;46;26;29;49;69;73;66;77;63;54;59;40;61;65;75;71;61;67
